id	language	dateIdentified	physicalSetting	variantLiteral	Rating	serviceExpectation	taxonCount	Owner	modified	licenseLogoURL	PixelYDimension	digitizationDate	attributionLinkURL	nameAccordingTo	furtherInformationURL	comments	CountryCode	CountryName	vernacularName	scientificNameID	format	title	LocationCreated	LocationShown	PixelXDimension	CreateDate	resourceCreationTechnique	ProvinceState	MetadataDate	creator	subjectCategoryVocabulary	sex	attributionLogoURL	identificationQualifier	identifier	lifeStage	identifiedBy	City	provider	otherScientificName	Sublocation	UsageTerms	subtype	providerManagedID	Credit	timeOfDay	description	accessURI	rights	reviewerComments	subjectOrientation	scientificName	reviewer	licensingException	WorldRegion	metadataCreator	caption	tag	type	subjectPart	temporal	captureDevice	metadataLanguageLiteral	variantDescription	available	CVterm	taxonCoverage	source	WebStatement	metadataProvider
48979724-d00a-49db-9010-d367474feaa8				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4917				http://www.morphbank.net/586938						image/jpeg	image of Eurytides marcellus			3208		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		abd6acd2-19fc-4c16-8217-500fee07da1b				http://www.morphbank.net/588055					http://www.morphbank.net/586938	Tall Timbers 2011			http://www.morphbank.net?id=586938&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-01-31				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
7d36210e-810b-42a3-af4d-477a10f9f2a2				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4541				http://www.morphbank.net/588543						image/jpeg	image of Eurytides marcellus			3516		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		179fc406-c8a7-4906-a7f9-4e1e38d122e3				http://www.morphbank.net/588055					http://www.morphbank.net/588543	Tall Timbers 2011			http://www.morphbank.net?id=588543&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
bc14729d-488f-4e94-bdb1-200f5d742cdc				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4559				http://www.morphbank.net/588547						image/jpeg	image of Eurytides marcellus			4007		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		15e19e88-b436-4e22-a594-336e5acfed02				http://www.morphbank.net/588055					http://www.morphbank.net/588547	Tall Timbers 2011			http://www.morphbank.net?id=588547&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
57209fc9-225c-4f9f-8176-9461700ad628				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4909				http://www.morphbank.net/588551						image/jpeg	image of Eurytides marcellus			3533		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		9d9a98ed-bab0-49ca-ae35-3348963c43fc				http://www.morphbank.net/588055					http://www.morphbank.net/588551	Tall Timbers 2011			http://www.morphbank.net?id=588551&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
da8b1ee9-2df7-44c9-aef7-8342a4bbf4e3				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4542				http://www.morphbank.net/588555						image/jpeg	image of Eurytides marcellus			3825		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		c5977833-40db-469b-8771-e953fa1e7431				http://www.morphbank.net/588055					http://www.morphbank.net/588555	Tall Timbers 2011			http://www.morphbank.net?id=588555&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
c4e7ed8a-a506-4045-b2d2-adf9c3e5a77b				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4558				http://www.morphbank.net/588559						image/jpeg	image of Eurytides marcellus			3517		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		79b8b86b-9e0b-4f6b-9d9a-9e4da9b890f8				http://www.morphbank.net/588055					http://www.morphbank.net/588559	Tall Timbers 2011			http://www.morphbank.net?id=588559&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
20fab805-a6a3-4ca9-9f75-d9ac769c1cf1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	3942				http://www.morphbank.net/588563						image/jpeg	image of Eurytides marcellus			3283		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		eb083207-bbc5-44cf-8d9a-11761ec83e50				http://www.morphbank.net/588055					http://www.morphbank.net/588563	Tall Timbers 2011			http://www.morphbank.net?id=588563&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
c6e45b5e-0cc8-4b0e-98b0-729b19c641ff				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4700				http://www.morphbank.net/588567						image/jpeg	image of Eurytides marcellus			3766		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		7160c33f-abd7-4708-abdb-3b9404ab0a69				http://www.morphbank.net/588055					http://www.morphbank.net/588567	Tall Timbers 2011			http://www.morphbank.net?id=588567&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
e5b72f35-0c18-429c-bbcd-8ecd756b2862				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4075				http://www.morphbank.net/588571						image/jpeg	image of Eurytides marcellus			3867		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		3b87e956-0c86-4967-abd5-326b97429ab1				http://www.morphbank.net/588055					http://www.morphbank.net/588571	Tall Timbers 2011			http://www.morphbank.net?id=588571&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
4df6171b-9aac-4744-9a9d-ff524efc8888				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4067				http://www.morphbank.net/588575						image/jpeg	image of Eurytides marcellus			3500		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		a592a7f7-2e19-4f77-8ee1-70d88f8e3e6c				http://www.morphbank.net/588055					http://www.morphbank.net/588575	Tall Timbers 2011			http://www.morphbank.net?id=588575&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a1092407-948a-4911-a48d-f6db8c151a24				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4408				http://www.morphbank.net/588579						image/jpeg	image of Eurytides marcellus			3999		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		94fa86e8-89be-4e0e-857d-da98084d04f0				http://www.morphbank.net/588055					http://www.morphbank.net/588579	Tall Timbers 2011			http://www.morphbank.net?id=588579&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
ad179017-94bb-4bee-82e9-12af09f10a89				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4017				http://www.morphbank.net/588583						image/jpeg	image of Eurytides marcellus			3525		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		da605850-50e9-439d-b634-f8e49bd5b6c5				http://www.morphbank.net/588055					http://www.morphbank.net/588583	Tall Timbers 2011			http://www.morphbank.net?id=588583&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
365e439e-05bf-4119-8663-6368b41e47aa				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4141				http://www.morphbank.net/588587						image/jpeg	image of Eurytides marcellus			3475		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		114b116c-d4bd-4a25-94fd-b8923934a646				http://www.morphbank.net/588055					http://www.morphbank.net/588587	Tall Timbers 2011			http://www.morphbank.net?id=588587&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
06d8af27-c902-4a4f-b04e-e52d4281a717				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4125				http://www.morphbank.net/588591						image/jpeg	image of Eurytides marcellus			3267		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		da0641c9-7612-42f5-956a-50a14320fba6				http://www.morphbank.net/588055					http://www.morphbank.net/588591	Tall Timbers 2011			http://www.morphbank.net?id=588591&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
06688869-ddac-41e9-9d44-e2aa9447e4cb				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4250				http://www.morphbank.net/588595						image/jpeg	image of Papilio glaucus			4007		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		50056e44-511b-415e-84ad-bba8913d6ed3				http://www.morphbank.net/588055					http://www.morphbank.net/588595	Tall Timbers 2011			http://www.morphbank.net?id=588595&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
a363cf60-d339-448c-b61e-3a7b2512c5f1				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4633				http://www.morphbank.net/588599						image/jpeg	image of Papilio glaucus			3999		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		1835438f-e7b5-42fa-93f8-fdf4725318f4				http://www.morphbank.net/588055					http://www.morphbank.net/588599	Tall Timbers 2011			http://www.morphbank.net?id=588599&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
efef5817-b8f6-47cc-81ed-9fc637016341				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4566				http://www.morphbank.net/588603						image/jpeg	image of Papilio glaucus			4016		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		0f37b4db-e963-4bb7-958b-a8c6adf6fa1a				http://www.morphbank.net/588055					http://www.morphbank.net/588603	Tall Timbers 2011			http://www.morphbank.net?id=588603&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
1c147ac4-1ad1-4dcb-99cc-edb7c24e92c0				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	4333				http://www.morphbank.net/588607						image/jpeg	image of Papilio glaucus			3841		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		fde00c4a-2002-4865-b2fa-d4d1ca326791				http://www.morphbank.net/588055					http://www.morphbank.net/588607	Tall Timbers 2011			http://www.morphbank.net?id=588607&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
3fd52fdf-1111-411e-82d7-f802d3834177				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	3750				http://www.morphbank.net/588611						image/jpeg	image of Papilio glaucus			3958		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		8fd5d9ad-6f03-4523-ba35-b4a17f3f7593				http://www.morphbank.net/588055					http://www.morphbank.net/588611	Tall Timbers 2011			http://www.morphbank.net?id=588611&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
ec263983-e390-4806-a37d-8772a6186a1f				best quality				Tall Timbers 2011	2011-04-01 09:18:15.0	http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png	3917				http://www.morphbank.net/588615						image/jpeg	image of Papilio glaucus			3975		Unspecified			Virginia Craig			http://www.morphbank.net/images/userLogos/TallTimbersFireLogo.gif		0dcbb8fe-c490-4568-869c-ecc61c7ab829				http://www.morphbank.net/588055					http://www.morphbank.net/588615	Tall Timbers 2011			http://www.morphbank.net?id=588615&imgType=jpeg	by-nc-sa		Dorsal					morphbank.net		whole organism	StillImage	whole organism		Digital Camera	en		2011-03-01				"<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license""> <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/></a>"	morphbank.net
